NeuroMorpho.Org.ID,Neuron.Name,Archive.Name,Species.Name,Strain,Structural.Domains,Physical.Integrity,Morphological.Attributes,Min.Age,Max.Age,Gender,Min.Weight,Max.Weight,Development,Primary.Brain.Region,Secondary.Brain.Region,Tertiary.Brain.Region,Primary.Cell.Class,Secondary.Cell.Class,Tertiary.Cell.Class,Original.Format,Experiment.Protocol,Experimental.Condition,Staining.Method,Slicing.Direction,Slice.Thickness,Tissue.Shrinkage,Objective.Type,Magnification,Reconstruction.Method,Date.of.Deposition,Date.of.Upload,Soma.Surface,Number.of.Stems,Number.of.Bifurcations,Number.of.Branches,Overall.Width,Overall.Height,Overall.Depth,Average.Diameter,Total.Length,Total.Surface,Total.Volume,Max.Euclidean.Distance,Max.Path.Distance,Max.Branch.Order,Average.Contraction,Total.Fragmentation,Partition.Asymmetry,Average.Rall.s.Ratio,Average.Bifurcation.Angle.Local,Average.Bifurcation.Angle.Remote,Fractal.Dimension,Soma_Surface,N_stems,N_bifs,N_branch,N_tips,Width,Height,Depth,Type,Diameter,Diameter_pow,Length,Surface,SectionArea,Volume,EucDistance,PathDistance,Branch_Order,Terminal_degree,TerminalSegment,Taper_1,Taper_2,Branch_pathlength,Contraction,Fragmentation,Daughter_Ratio,Parent_Daughter_Ratio,Partition_asymmetry,Rall_Power,Pk,Pk_classic,Pk_2,Bif_ampl_local,Bif_ampl_remote,Bif_tilt_local,Bif_tilt_remote,Bif_torque_local,Bif_torque_remote,Last_parent_diam,Diam_threshold,HillmanThreshold,Helix,Fractal_Dim,Gstat.total.cable.length,gstats.maximum.path.length,gstats.number.of.branch.points,gstats.mpeucl,gstats.maximum.branch.order,Gstats.mean.branch.angle,Gstats.mean.branch.length,gstats.mplen,gstats.mbo,gstats.field.height,gstats.field.depth,gstats.chullx,gstats.chully,gstats.chullz,Sholl.1,Sholl.2,Sholl.2c,Sholl.3,Sholl.4,Sholl.5,Sholl.6,Sholl.7,Sholl.8,Sholl.9,Sholl.10,Sholl.11,Sholl.12,Sholl.13,Sholl.14,Sholl.15,Sholl.16,Sholl.17,Sholl.18,Sholl.19,Sholl.20,Sholl.21,Sholl.22,Sholl.23,Sholl.24,Sholl.25,Sholl.26,Sholl.27,Sholl.28,Sholl.29,Sholl.30,Sholl.31,Sholl.32,Sholl.33,Sholl.34,Sholl.35,Sholl.36,Sholl.37,Sholl.38,Sholl.39,Sholl.40,Sholl.41,Sholl.42,Sholl.43,Sholl.44,Sholl.45,Sholl.46,Sholl.47,Sholl.48,Sholl.49,Sholl.50
NMO_37795,MTC210301B-IDA,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14,14,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 5,interneuron,basket,Large,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,1069.48,4,95,194,564.03,600.35,114.9,0.26,10767.4,7725.56,1167.03,610.8,878.88,18,0.85,3180,0.53,1.88,88.82,73.81,1.04,1069.48,4,96,196,101,570.82,593.22,114.74,7118,877.893,835.329,10785.9,8795.04,943.421,6102.06,473290,901230,19446,11457,1935,1.57522,10.6942,10784.9,165.968,3183,101.389,183.548,51.6309,8.575,182.009,181.008,179.506,8438.05,7011.76,8990.71,10887.5,8073.06,8442.79,7.45,52.6553,57.3203,1.34,182.369,10785.86,878.8821,96,0.5081497,19,1.566805,55.02988,283.1385,7.736041,0.9321562,4.864094,-14.06585,-27.89448,33.11303,1,6,6,14,20,29,28,33,28,34,40,39,35,30,27,23,22,20,17,15,13,11,16,11,7,7,3,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0
NMO_37841,MTC211200C-IDA,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14,14,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 4,interneuron,basket,Large,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,1365.57,7,119,245,498.4,590.5,58.3,0.31,10481.3,8897.01,1924.43,447.04,557.17,15,0.86,6793,0.55,2.07,84.34,67.29,1.03,1365.57,7,120,247,128,483.05,590.59,58.3,15540,2175.67,1970,10502.2,10262.6,1989.28,9044.02,1071120,1582500,39945,25402,4260,5.81228,-10.4931,10500.9,213.355,6796,159.766,228.015,66.1339,16.93,225.752,248.024,304.05,10036.6,8008.07,13250.9,14315.9,10715.8,9778.37,12.89,70.0692,88.7615,16.09,231.52,10502.16,557.1723,120,0.6820931,16,1.48594,42.51888,232.8574,7.512097,0.8049107,4.917014,-30.81379,96.27155,4.10376,1,9,9,11,13,16,16,18,27,19,16,17,25,26,29,35,37,35,38,39,42,38,36,32,28,26,23,20,19,17,15,11,9,10,10,7,7,5,4,6,4,2,2,2,2,2,1,1,1,1,0
NMO_37749,MTC221001A-IDA,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14,14,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,621.09,7,60,127,446.41,722.45,132.91,0.42,8216.15,9962.28,1933.19,562.97,744.7,11,0.86,5911,0.5,1.39,84.26,66.67,1.03,621.092,7,61,129,69,445.99,721.59,132.84,15971,2521.4,2181.91,8230.2,10583.4,1792.04,4117.99,965383,1364210,25900,13239,3945,5.58894,34.2797,8229.55,111.496,5914,96.5589,93.4747,31,28.905,87.7747,85.6362,81.3563,5055.66,3999.91,6392.45,7305.56,5181.15,5301.02,11.96,53.5814,69.1168,0.17,126.818,8230.199,744.7048,61,0.7226357,12,1.498024,63.79999,230.675,4.946154,0.7777275,3.06241,1.190964,49.80574,15.16229,1,8,8,17,20,24,32,26,29,29,26,23,21,20,17,13,10,9,8,8,7,7,7,10,9,9,9,11,11,9,9,9,4,5,7,6,4,4,4,4,3,3,1,1,1,1,1,1,1,1,0
NMO_37855,MTC221001C-IDA,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14,14,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 2-3,interneuron,Martinotti,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,844.76,5,212,429,716.33,1082.09,197.07,0.21,24286.3,15649.7,1847.39,1092.25,1427.44,16,0.86,14855,0.51,1.89,89.62,73.55,1.04,844.758,5,213,431,219,716.33,1081.73,197.07,31406,3241.45,2130.93,24302.7,16494.4,1618.5,5311.57,3338980,5997750,120920,56122,8791,3.53919,17.2448,24300.5,368.915,14858,226.38,407.261,108.752,17.39,405.314,402.042,399.026,18999,15591.7,21374.4,24092.1,19015.9,19208.2,18.87,73.3563,97.0344,24.11,418.347,24302.67,1427.443,213,0.5504734,17,1.571537,56.3867,403.6712,8.761574,0.5488636,3.230608,-15.99083,-40.87167,38.87154,1,19,19,36,46,58,72,39,43,43,40,36,30,23,23,34,23,19,17,15,18,10,7,7,7,7,6,5,5,4,4,4,4,4,4,3,4,4,4,3,3,3,3,2,2,1,1,1,1,1,0
NMO_37762,MTC231001B-IDA,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14,14,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 2-3,interneuron,double bouquet,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,802.6,5,148,301,212.42,981.27,103.95,0.29,11711.1,10857.4,1956.94,1232.11,1473.7,32,0.8,9530,0.65,1.81,97.9,84.65,1.05,802.605,5,149,303,155,250.29,980.29,75.9,21065,2804.47,2225.65,11727.1,11660,1867.32,5166.04,2546860,4192240,96666,65268,4664,3.81772,20.3786,11725.6,242.937,9533,170.522,275.556,97.0572,24.08,271.759,269.682,266.548,14489.5,12527.5,14226.1,14893,13248.5,13416.7,17.26,71.5369,84.1519,2.9,303.459,11727.12,1473.703,149,0.592868,33,1.718326,38.70337,439.7607,11.97039,0.223661,2.419445,-37.07745,236.5556,1.713573,1,20,20,43,38,24,16,14,9,9,5,5,3,5,4,4,5,5,6,5,5,6,8,9,5,9,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_37717,MTC240300A-IDB,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14,14,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 2-3,interneuron,bitufted,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,1411.55,8,385,778,594.85,759.48,70.99,0.11,35066,12055.1,864.22,549.99,869.86,19,0.85,9984,0.57,1.93,84.79,72.73,1.07,1411.55,8,386,780,395,557.41,759.48,71,21066,1193.2,819.794,35087.2,13466.6,952.448,8345.23,1844660,3486630,86482,47472,4316,7.0432,35.7918,35083.3,660.698,9987,410.822,752.181,218.561,24.015,746.511,746.775,743.739,32644.8,28000.6,39592.3,42275.4,33561.5,34017.7,13.98,84.9788,88.5938,-7.48,597.838,35087.15,869.857,386,0.5352592,20,1.4842,44.98353,349.1171,10.08963,1.015588,10.35513,-2.394275,-8.674921,-3.616845,1,16,16,44,67,78,84,84,86,83,76,69,68,67,65,77,71,82,94,83,76,74,73,70,67,62,57,43,34,33,28,31,23,23,20,18,17,20,20,24,20,17,17,19,17,12,11,14,7,1,0
NMO_37858,MTC251001A-IDB,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14,14,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 4,interneuron,basket,Nest,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,712.54,6,216,438,492.3,448.6,210.57,0.27,22301.5,16884.4,2595.38,476.07,703.49,15,0.87,13454,0.49,1.86,89.33,73.55,1.03,712.535,6,217,440,224,457.09,448.61,179.7,29739,3718.33,2867.17,22316.6,17596.9,2295.81,5280.01,1680010,3283580,96223,41893,8645,5.8312,25.7482,22314.4,384.29,13457,235.504,409.285,107.24,21.13,408.481,402.841,399.205,19296.1,15885.8,22048,25021.5,19090.8,18837.2,20.78,75.9618,86.3068,13.89,414.35,22316.56,703.4942,217,0.5159162,16,1.56646,50.71945,244.0052,8.498866,1.199045,2.902795,12.00234,-1.712833,30.93263,1,7,7,18,41,53,54,82,69,75,86,87,93,78,74,73,72,72,69,66,47,46,50,35,29,22,13,13,12,10,8,10,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_37860,MTC261001B-IDD,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14,14,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 2-3,interneuron,basket,Large,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,1161.77,8,275,558,549.75,736.5,145.93,0.26,25173.9,18545.7,3463.67,889.76,966.43,22,0.89,15881,0.53,1.9,85.59,68.04,1.03,1161.77,8,276,560,285,549.75,736.5,145.94,33790,4139.59,3424,25193.1,19707.5,3188.22,9049.85,3148280,5082080,150484,68738,9694,6.65403,26.6836,25190.3,498.423,15884,300.317,529.454,147.62,16.445,529.006,523.684,520.507,23538,18711.7,29556.2,33302.4,24074.9,22866.7,30.86,95.1665,122.523,5.96,536.929,25193.09,966.433,276,0.5865817,23,1.499845,44.98767,319.9499,10.79857,0.7122907,3.653368,18.89457,53.09229,23.28214,1,12,12,32,69,70,70,78,65,62,48,47,34,29,25,20,19,16,19,16,14,18,17,18,20,12,14,8,6,5,5,5,3,4,4,3,4,2,2,2,2,2,4,2,2,2,2,2,1,1,0
NMO_37862,MTC280600A-IDA,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14,14,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 2-3,interneuron,basket,Small,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,1028.2,6,291,588,430.2,833.16,79.16,0.21,18131.8,11201.5,1052.28,1192.38,1354.23,45,0.87,7898,0.57,1.78,81.51,68.73,1.05,1028.2,6,292,590,299,355.37,832,79.11,15951,1711.01,1175.53,18149.9,12229.7,1040.66,5704.17,1590660,2679760,121716,50955,4707,9.32742,35.0517,18146.9,512.663,7901,422.122,528.495,167.699,27.09,535.531,518.618,513.224,23719.2,19999.7,29980.1,33201.4,23799.3,23821.4,14.42,85.8644,132.869,-3.27,501.766,18149.89,1354.23,292,0.4980611,46,1.428491,30.76253,339.167,15.1269,0.3806584,3.947829,18.2703,133.4073,10.357,1,40,40,87,82,80,52,34,17,12,9,4,5,2,6,4,3,3,2,3,4,5,6,4,3,4,4,5,1,2,2,2,1,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,0
NMO_37864,MTC291001C-IDA,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14,14,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 5,interneuron,basket,Large,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,703.27,6,132,270,610.28,358.06,94.55,0.22,13508.7,8945.37,1024.05,415.32,601.21,14,0.85,10122,0.57,1.91,91.14,70.77,1.04,703.267,6,133,272,140,415.56,358.03,94.56,21613,2288,1559.61,13523.7,9648.63,1206.31,3655.51,1241440,2349670,66565,29328,6338,3.57874,15.3769,13522.4,232.34,10125,141.849,257.055,76.1661,9.21,255.632,254.283,252.828,12029.8,9341.76,13486.9,15118.3,11706.9,11503.2,8.92,56.5542,60.7192,-5.94,266.375,13523.67,601.2091,133,0.5244255,15,1.602271,49.71938,232.0663,7.553114,1.19674,6.682597,-24.4198,-10.3937,-17.69652,1,10,10,19,23,24,22,40,43,41,48,58,52,60,53,55,51,50,44,44,41,35,26,22,24,25,23,18,18,11,10,10,9,7,6,5,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0
NMO_37742,MTC300402A-IDB,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14,14,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 2-3,interneuron,basket,Large,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,1039.56,11,115,241,331.56,599.1,47.05,0.35,12829.5,11516.6,2100.01,512.75,634.84,12,0.87,7559,0.56,1.81,89.26,73.43,1.04,1039.56,11,116,243,128,365.73,599.01,47.06,17783,2729.74,2450.29,12847.7,12556.2,2243.98,6829.46,1042230,1774080,40315,22318,4845,7.00781,24.2904,12846.4,212.761,7562,127.386,214.068,65.0182,8.85,216.669,210.317,209.532,10264.9,8444.26,12004.3,13368.5,10365.1,10597.2,17.52,69.9658,125.245,2.25,230.074,12847.66,634.8413,116,0.5434912,13,1.571532,52.87101,234.6048,7.192623,0.5795813,6.057206,3.146276,-8.754233,1.849076,1,14,14,27,33,40,37,41,36,42,43,45,45,35,32,35,34,37,36,31,24,22,22,19,22,18,17,14,9,6,5,5,4,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,1,1,0
NMO_37867,MTC311001B-IDB,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14,14,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 2-3,interneuron,Martinotti,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,761.15,7,285,577,380.31,693.71,153.27,0.24,27578.3,19057.1,2327.43,846.19,1208.3,20,0.84,19313,0.56,1.84,89.77,79.03,1.04,761.151,7,286,579,294,433.39,693.71,117.87,41588,4638.2,3159.68,27593.9,19818.2,2280.66,5291.22,3658120,6889280,177611,80979,10541,6.06334,32.9343,27591.1,486.637,19316,315.471,535.852,159.376,26.86,536.14,527.146,522.534,25584.2,22523,28118.6,31024.1,25836.5,25557.8,27.3,89.9406,106.896,11.7,566.479,27593.85,1208.304,286,0.515908,21,1.572273,47.65778,356.6617,10.3431,0.4525485,3.204247,-54.91561,-69.32927,20.9236,1,18,18,48,73,72,77,72,65,80,58,44,31,29,26,43,41,45,40,41,27,22,16,15,11,12,9,5,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,5,1,0
NMO_07585,Martinotti,Kubota,rat,Wistar,"Dendrites, Soma, Axon",Dendrites & Axon Complete,"Diameter, 3D, Angles",23,19,Male,Not reported,Not reported,young,neocortex,frontal,Not reported,interneuron,Martinotti,Not reported,Neurolucida.dat,in vitro,Control,biocytin,oblique horizontal,300,Reported 90% Not corrected,oil,100x,Neurolucida,2011-07-12,2012-05-17,875.58,6,93,192,552.6,644.04,204.43,0.77,17069.09,39736.69,11294,508.21,1335.26,10,0.7,7823,0.42,1.93,91.67,84.18,1.11,875.582,6,94,194,101,547.7,641.1,200.39,19034,6145.93,6533.12,17085.8,40612.3,5977.71,14949.3,1344340,3123740,36080,21846,4110,2.37474,13.4625,17084.8,137.409,7826,112.59,183.995,40.2364,10.135,180.38,181.859,180.751,8525.91,7829.17,8889.45,9457.96,7816.35,7852.82,17.48,82.758,93.7725,-7.2,195.619,17085.76,1335.26,94,0.4802835,11,1.616455,88.0709,399.1496,6.605128,1.198154,3.533651,-7.334766,89.17904,32.0708,1,7,7,7,15,28,22,32,30,29,32,26,36,34,35,36,46,40,67,40,36,39,26,23,27,33,18,15,13,19,17,11,10,16,7,8,10,7,5,3,1,1,1,1,2,4,1,1,1,1,0
NMO_35144,Morf-default,Halnes,mouse,GAD67-GFP,"Dendrites, Soma, No Axon",Dendrites Complete,"Diameter, 3D, Angles",29,33,Not reported,Not reported,Not reported,adult,thalamus,lateral geniculate nucleus,dorsal,interneuron,GABAergic,Not reported,Neuron.hoc,in vitro,Control,biocytin,coronal,275,Not reported,Not reported,100x,Neurolucida,2014-01-15,2016-03-04,419.7,5,54,113,332.92,586.77,99.74,0.5,5933.44,9897.6,1803.52,415.74,673.62,13,0.79,3260,0.54,1.55,54.71,61.87,1.05,419.701,5,55,114,60,337.49,586.9,99.74,9801,1805.93,1814.1,5948.74,10317.1,2206.47,2864.18,647830,988745,19765,9707,1681,0.967096,27.6239,5948.17,90.745,3281,72.2967,96.2172,30.3312,26.335,83.7715,86.9362,83.1443,2954.31,3340.81,6480.67,6263.73,4459.77,4642.92,10.74,31.364,36.2273,-1.65,107.105,5948.741,673.6241,55,0.6964581,14,0.9491,53.11166,301.3546,6.26087,0.7224032,4.092435,77.95443,117.5863,-4.958244,1,6,6,8,11,11,14,15,14,14,14,14,13,12,12,12,12,11,11,10,10,11,11,13,16,13,12,8,11,11,7,5,5,8,11,14,18,11,14,4,3,2,5,4,2,2,2,2,1,3,0
NMO_08261,Myosin9b-RNAiGFP-4,Long,rat,Sprague-Dawley,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",0,0,Not reported,Not reported,Not reported,neonatal,neocortex,Not reported,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,culture,Myo9b expression,green fluorescent protein,Not reported,Not reported,Not reported,oil,40x,Neurolucida,2012-03-15,2013-01-15,459.92,1,2,5,37.55,44.96,0,0.27,96.38,81.75,5.51,48.32,59.78,2,0.94,16,0.5,2,137.03,103.36,1.01,459.92,1,3,7,5,39,95.15,6.2,51,40.6168,128.498,108.48,541.673,230.856,1396.66,446.475,539.439,13,38,10,0.449941,0.977684,108.44,6.71646,19,3,6.02232,2,0,6,6,6,274.067,206.719,123.824,186.825,180,180,0.27,25.0079,25.0079,0,2.03449,108.4802,59.7899,3,0.8744279,3,2.641654,15.49717,28.39155,1.625,0.8,0,141.7632,-67.43421,-6.2,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0
NMO_35994,N-03-CI,Luzzati,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",121.666666667,121.666666667,Male,Not reported,Not reported,adult,basal ganglia,striatum,Not reported,principal cell,Neuroblast,"Immature, Doublecortin (DCX)-containing",Neuronstudio.swc,in vitro,Control,immunostaining,coronal,50,Not reported,oil,40x,NeuronStudio,2015-01-23,2016-03-04,348.09,3,10,23,44.77,174.98,28.72,0.76,357.56,851.71,188.3,138.62,175.02,9,0.91,269,0.8,2.07,91.01,79.13,1.02,348.088,3,12,24,13,50.48,174.86,26.56,802,218.189,218.303,385.187,1054.46,188.422,403.554,15618.2,19194.5,1093,708,114,-0.90588,2.0938,385.08,21.8663,272,23.1866,21.4694,9.63636,5.735,22.8016,23.8443,29.1386,910.137,820.986,990.51,1278.33,873.25,1302.73,1.19972,10.9987,14.8495,0.56,16.3843,385.1869,175.023,12,0.8386959,10,1.622196,14.26618,70.56805,4.8,0.2847561,1.589874,-7.53364,45.90092,4.795919,1,2,2,2,3,3,3,2,3,3,4,4,4,4,7,5,4,4,3,3,3,3,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0
NMO_35999,N-08-CI,Luzzati,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",121.666666667,121.666666667,Male,Not reported,Not reported,adult,basal ganglia,striatum,Not reported,principal cell,Neuroblast,"Immature, Doublecortin (DCX)-containing",Neuronstudio.swc,in vitro,Control,immunostaining,coronal,50,Not reported,oil,40x,NeuronStudio,2015-01-23,2016-03-04,241.64,1,1,3,7.09,62.12,3.21,0.91,70.89,193.37,53.68,62.61,70.15,1,0.89,32,0,1.78,36.09,23.12,1.05,241.639,1,2,4,3,11.4,74.34,4.42,97,40.7534,51.4969,94.6612,318.403,39.1435,120.341,1188.03,1298.16,9,62,13,0.436337,2.64944,94.63,3.64129,37,2.40241,2.91527,1,1.11,2.83057,2.56374,2.29579,36.0901,23.1164,104.721,158.489,0,154.172,0.69898,4.11258,5.18947,0.12,3.15943,94.66123,70.15374,2,0.9071952,2,1.807241,18.93225,35.08544,1.2,0.1666222,2.403846,2.005135,29.73622,1.037568,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,0
NMO_07587,N-1-5-3-5R,Lee,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Complete,"Diameter, 3D, Angles",152.083333333,152.083333333,Male,29 grams,36 grams,adult,amygdala,basolateral amygdala complex,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi-Cox,coronal,150,Not reported,dry,40x,Neurolucida,2011-10-21,2012-05-17,1034.41,4,40,84,342.5,568.76,93.47,1.22,7700.87,29918.1,9961.32,385.73,515.79,7,0.88,1234,0.4,1.47,82.71,47.68,1.02,1034.41,4,41,86,46,495.98,446.31,118.26,3705,1569.86,1948.56,7719.02,30952.5,2068.68,14652.7,190087,279898,4508,2249,894,2.1191,18.5548,7718.61,76.6142,1237,46.7087,67.2736,17.0198,78.935,49.4273,61.1039,56.5363,3308.75,1907.46,3907.84,5207.88,3186.34,2691.94,22.04,84.4426,92.3276,4.25,78.9315,7719.025,515.79,41,0.7206677,8,1.485126,89.7561,226.2714,4.206897,1.090906,5.419076,-6.725303,22.35205,86.28331,1,6,6,4,5,5,5,5,8,9,12,15,20,25,26,30,35,34,34,35,32,38,31,28,29,26,25,23,22,23,20,21,16,7,7,7,6,5,4,4,3,3,2,1,1,1,1,1,1,1,0
NMO_07590,N-11-1-3-5R-L,Lee,mouse,C57BL6/TrkB.T1 deficient,"Dendrites, Soma, No Axon",Dendrites Complete,"Diameter, 3D, Angles",152.083333333,152.083333333,Male,29 grams,36 grams,adult,amygdala,basolateral amygdala complex,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Knockout,Golgi-Cox,coronal,150,Not reported,dry,40x,Neurolucida,2011-10-21,2012-05-17,756.8,4,26,56,234.93,328.89,77.55,1.15,4041.73,14726.1,4458.49,241.46,315.87,5,0.86,936,0.28,1.47,77.73,51.31,1.03,756.809,4,27,58,32,337.27,247.65,77.57,2811,1132.16,1370.63,4057.25,15482.9,1409.76,7395.27,87080.2,119267,2752,1365,738,3.27709,13.1534,4056.98,50.5263,939,28.8781,44.8235,8.52857,62.79,29.4549,40.4354,37.0446,2020.98,1334.08,2817.34,3414.34,2116.84,1952.28,15.63,63.5338,67.8788,0.99,50.5417,4057.255,315.8728,27,0.7806719,6,1.422754,69.95267,127.0152,3.355932,1.351961,4.068237,30.98939,3.679414,-35.59537,1,6,6,4,4,6,10,11,13,18,20,19,19,22,24,23,23,24,28,26,27,26,23,25,23,27,23,18,17,17,16,14,14,12,11,9,8,8,8,6,6,6,4,4,2,1,1,1,1,1,0
NMO_07593,N-12-7-3-5L,Lee,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Complete,"Diameter, 3D, Angles",152.083333333,152.083333333,Male,29 grams,36 grams,adult,amygdala,basolateral amygdala complex,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi-Cox,coronal,150,Not reported,dry,40x,Neurolucida,2011-10-21,2012-05-17,1165.53,6,26,58,293.77,441.52,56.96,1.46,4419.42,20329.4,8502.03,324.64,358.8,6,0.89,903,0.5,1.26,74.5,45.28,1.02,1165.53,6,27,60,34,432.81,294.78,56.97,2712,1377.85,1922.64,4438.68,21494.9,2306.95,14114.9,103496,126030,2390,1392,715,4.10192,19.5286,4438.34,53.9483,906,38.7615,40.7114,14.2143,53.155,27.493,34.988,31.1675,1937.06,1177.33,2673.21,3565.65,1895.06,1780.04,16.36,79.3654,91.0104,3.39,51.2546,4438.676,358.8008,27,0.8469472,7,1.368507,73.97793,139.1062,3.278689,1.52721,9.348248,-2.543642,-42.88056,-1.446181,1,8,8,6,7,10,13,15,17,19,22,22,22,23,24,24,25,23,22,22,19,19,18,14,13,12,11,10,11,7,6,6,6,6,6,6,4,5,5,5,4,4,4,4,2,2,1,1,1,1,0
